Nazwa,ID,Fabryka,Pakowanie,Waga Paczki,Waga Jednostki,Cena katalogowa,Cena zakupu,Cena Detal Fabryka,Cena Detal Plac,Cena Wykonawcy Fabryka,Cena Wykonawcy Plac,Cena Hurt Fabryka,Cena Hurt Plac,Czy Kurier,Cena Kurier,Towar Niedostępny,Przewidywany czas dostępnosci,Uwagi,Sprzedaz jednostkowa,Szerokosc,Na Promocji,Na Palecie,Czy Koszt Sprzedazy,wpid
"Daszek CPGSD Joniec 43x43x6 - vera_",27607,JONIEC,48,1.22,0.025416666666667,37.38,26.54,34.6,35.6,33.2,34.2,31.9,32.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9363
"Daszek CPGMD Joniec 50x43x6",27608,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9366
"Daszek CPGMD Joniec 50x43x6 - bronzyt_",27609,JONIEC,40,1.17,0.02925,42.88,30.44,39.6,40.7,38.1,39.2,36.6,37.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9367
"Daszek CPGMD Joniec 50x43x6 - czarny_",27610,JONIEC,40,1.17,0.02925,42.88,30.44,39.6,40.7,38.1,39.2,36.6,37.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9368
"Daszek CPGMD Joniec 50x43x6 - getyt_",27611,JONIEC,40,1.17,0.02925,42.88,30.44,39.6,40.7,38.1,39.2,36.6,37.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9369
"Daszek CPGMD Joniec 50x43x6 - onyx_",27612,JONIEC,40,1.17,0.02925,42.88,30.44,39.6,40.7,38.1,39.2,36.6,37.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9370
"Daszek CPGMD Joniec 50x43x6 - piryt_",27613,JONIEC,40,1.17,0.02925,42.88,30.44,39.6,40.7,38.1,39.2,36.6,37.7,,0,,2021-12-23 00:00:00,,1,0,,1,,9371
"Daszek CPGMD Joniec 50x43x6 - silver_",27614,JONIEC,40,1.17,0.02925,50.59,35.92,46.7,47.8,45,46.1,43.2,44.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9372
"Pustak słupkowy GTS38 Joniec 38x38x15,8",27615,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9562
"Pustak słupkowy GTS38 Joniec 38x38x15,8 - czarny łupany",27616,JONIEC,42,0.9,0.021428571428571,26,18.46,24,25.1,23.1,24.2,22.2,23.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9602
"Pustak słupkowy GTS38 Joniec 38x38x15,8 - silver łupany",27617,JONIEC,42,0.9,0.021428571428571,28.6,20.31,26.5,27.6,25.4,26.5,24.4,25.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9604
"Pustak murkowy GTM38 Joniec 38x38x15,8",27618,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9610
"Pustak murkowy GTM38 Joniec 38x38x15,8 - czarny łupany",27619,JONIEC,42,0.92,0.021904761904762,26,18.46,24,25.1,23.1,24.2,22.2,23.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9613
"Pustak murkowy GTM38 Joniec 38x38x15,8 - silver łupany",27620,JONIEC,42,0.92,0.021904761904762,28.6,20.31,26.5,27.6,25.4,26.5,24.4,25.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9614
"Pustak murkowy GTP Joniec 38x4,5x15,8",27621,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9620
"Pustak murkowy GTP Joniec 38x4,5x15,8 - silver łupany",27622,JONIEC,170,10.71,0.063,8,5.68,7.4,7.7,7.1,7.4,6.9,7.2,,0,,2021-12-23 00:00:00,,1,0,,1,,9621
"Pustak murkowy GTP Joniec 38x4,5x15,8 - czarny łupany",27623,JONIEC,170,10.71,0.063,6.51,4.62,6.1,6.4,5.8,6.1,5.6,5.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9623
"Daszek słupkowy CPGTS43 Joniec",27624,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9849
"Daszek słupkowy CPGTS43 Joniec - silver łupany",27625,JONIEC,48,1.17,0.024375,43.49,30.88,40.2,41.2,38.6,39.6,37.1,38.1,,0,,2021-12-23 00:00:00,,1,0,,1,,9850
"Daszek słupkowy CPGTS43 Joniec - czarny łupany",27626,JONIEC,48,1.17,0.024375,41.12,29.2,38,39,36.5,37.5,35.1,36.1,,0,,2021-12-23 00:00:00,,1,0,,1,,9852
"Daszek murkowy CPGTM27 Joniec",27627,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9862
"Daszek murkowy CPGTM27 Joniec - czarny łupany",27628,JONIEC,66,1.17,0.017727272727273,29.03,20.61,26.8,27.5,25.8,26.5,24.8,25.5,,0,,2021-12-23 00:00:00,,1,0,,1,,9865
"Daszek murkowy CPGTM27 Joniec - silver łupany",27629,JONIEC,66,1.17,0.017727272727273,32.99,23.42,30.5,31.2,29.3,30,28.2,28.9,,0,,2021-12-23 00:00:00,,1,0,,1,,9866
"Daszek murkowy CPGTM43 Joniec",27630,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,9870
"Daszek murkowy CPGTM43 Joniec - czarny łupany",27631,JONIEC,40,1.13,0.02825,47.17,33.49,43.6,44.7,41.9,43,40.2,41.3,,0,,2021-12-23 00:00:00,,1,0,,1,,9873
"Daszek murkowy CPGTM43 Joniec - silver łupany",27632,JONIEC,40,1.13,0.02825,51.99,36.91,48,49.1,46.2,47.3,44.3,45.4,,0,,2021-12-23 00:00:00,,1,0,,1,,9874
"Kaucja paleta Kost-Bet",27633,KOST-BET,1,0,0,61.5,61.5,61.5,61.5,61.5,61.5,61.5,61.5,,0,,2021-12-23 00:00:00,,1,0,,,,9882
"ROMA Classic BRDM Joniec - gagat",27634,JONIEC,36,0.89,0.024722222222222,27.49,19.52,25.4,26.7,24.4,25.7,23.5,24.8,,0,,2021-12-23 00:00:00,,1,0,,1,,10493
"ROMA Classic BRDM Joniec - onyx_c",27635,JONIEC,36,0.89,0.024722222222222,27.49,19.52,25.4,26.7,24.4,25.7,23.5,24.8,,0,,2021-12-23 00:00:00,,1,0,,1,,10494
"ROMA Classic BRDM Joniec - topaz",27636,JONIEC,36,0.89,0.024722222222222,27.49,19.52,25.4,26.7,24.4,25.7,23.5,24.8,,0,,2021-12-23 00:00:00,,1,0,,1,,10495
"ROMA Classic BRMM Joniec - gagat",27637,JONIEC,36,0,0,15.39,10.93,14.3,15.6,13.7,15,13.2,14.5,,0,,2021-12-23 00:00:00,,1,0,,1,,10500
"ROMA Classic BRMM Joniec - onyx",27638,JONIEC,36,0,0,15.39,10.93,14.3,15.6,13.7,15,13.2,14.5,,0,,2021-12-23 00:00:00,,1,0,,1,,10501
"ROMA Classic BRMM Joniec - topaz",27639,JONIEC,36,0,0,15.39,10.93,14.3,15.6,13.7,15,13.2,14.5,,0,,2021-12-23 00:00:00,,1,0,,1,,10502
"Daszek ROMA CRDM Joniec 36x36x5 - gagat_d",27640,JONIEC,48,0.74,0.015416666666667,31.06,22.05,28.7,29.7,27.6,28.6,26.5,27.5,,0,,2021-12-23 00:00:00,,1,0,,1,,10508
"Daszek ROMA CRDM Joniec 36x36x5 - onyx_d",27641,JONIEC,48,0.74,0.015416666666667,31.06,22.05,28.7,29.7,27.6,28.6,26.5,27.5,,0,,2021-12-23 00:00:00,,1,0,,1,,10509
"Daszek ROMA CRDM Joniec 36x36x5 - topaz_d",27642,JONIEC,48,0.74,0.015416666666667,31.06,22.05,28.7,29.7,27.6,28.6,26.5,27.5,,0,,2021-12-23 00:00:00,,1,0,,1,,10510
"Daszek ROMA CRSM Joniec 50x20x20 - gagat_d",27643,JONIEC,48,0.58,0.012083333333333,29.75,21.12,27.5,28.5,26.4,27.4,25.4,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,10516
"Daszek ROMA CRSM Joniec 50x20x20 - onyx_d",27644,JONIEC,48,0.58,0.012083333333333,29.75,21.12,27.5,28.5,26.4,27.4,25.4,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,10517
"Daszek ROMA CRSM Joniec 50x20x20 - topaz_d",27645,JONIEC,48,0.58,0.012083333333333,29.75,21.12,27.5,28.5,26.4,27.4,25.4,26.4,,0,,2021-12-23 00:00:00,,1,0,,1,,10518
"Daszek ROMA CRMM Joniec - gagat_d",27646,JONIEC,48,0,0,16.15,11.47,15,16,14.4,15.4,13.8,14.8,,0,,2021-12-23 00:00:00,,1,0,,1,,10521
"Daszek ROMA CRMM Joniec - onyx_d",27647,JONIEC,48,0,0,16.15,11.47,15,16,14.4,15.4,13.8,14.8,,0,,2021-12-23 00:00:00,,1,0,,1,,10522
"Daszek ROMA CRMM Joniec - topaz_d",27648,JONIEC,48,0,0,16.15,11.47,15,16,14.4,15.4,13.8,14.8,,0,,2021-12-23 00:00:00,,1,0,,1,,10523
"Kaucja paleta Joniec",27649,JONIEC,1,0,0,63.96,63.96,63.96,63.96,63.96,63.96,63.96,63.96,,0,,2021-12-23 00:00:00,,1,0,,,,14374
"Kaucja paleta Libet",27650,LIBET,1,0,0,55.35,55.35,55.35,55.35,55.35,55.35,55.35,55.35,,0,,2021-12-23 00:00:00,,1,0,,,,14375
"Roma Horizon BH20 Joniec",27651,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16239
"Roma Horizon BH20 Joniec - grafit_h",27652,JONIEC,60,1.4,0.023333333333333,27.46,19.5,25.4,26.2,24.4,25.2,23.4,24.2,,0,,2021-12-23 00:00:00,,1,0,,1,,16253
"Roma Horizon BH20 Joniec - marengo_h",27653,JONIEC,60,1.4,0.023333333333333,27.46,19.5,25.4,26.2,24.4,25.2,23.4,24.2,,0,,2021-12-23 00:00:00,,1,0,,1,,16254
"Roma Horizon BH20 Joniec - onyx_h",27654,JONIEC,60,1.4,0.023333333333333,29.09,20.65,26.9,27.7,25.9,26.7,24.8,25.6,,0,,2021-12-23 00:00:00,,1,0,,1,,16255
"Roma Horizon BH20 Joniec - piryt_h",27655,JONIEC,60,1.4,0.023333333333333,29.09,20.65,26.9,27.7,25.9,26.7,24.8,25.6,,0,,2021-12-23 00:00:00,,1,0,,1,,16256
"Roma Horizon BH20 Joniec - platinum_h",27656,JONIEC,60,1.4,0.023333333333333,29.09,20.65,26.9,27.7,25.9,26.7,24.8,25.6,,0,,2021-12-23 00:00:00,,1,0,,1,,16257
"Pustak BH28 Joniec 50x28x20",27657,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16647
"Daszek CH20 Joniec 50x20x5",27658,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16648
"Daszek CH28 Joniec 50x28x5",27659,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16649
"Roma Perfect RP20 Joniec",27660,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16650
"Roma Perfect CRP20 Joniec",27661,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16652
"Modyń BŃ Joniec",27662,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16654
"Modyń CPB Joniec",27663,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16655
"Tom T10 Joniec 9,5x39x19",27664,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16656
"Tom T10N Joniec",27665,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16657
"Tom T20 Joniec 19,5x39x19",27666,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16658
"Tom T20N Joniec 19,5x39x19",27667,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16659
"Piano PP Joniec",27668,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16660
"Rio RIO10 Joniec",27669,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16661
"Rio RIO20 Joniec",27670,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16662
"Rio CR Joniec",27671,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16663
"Moonoflor DM Joniec",27672,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16664
"Moonoflor DMP Joniec",27673,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16665
"Proflor DK40 Joniec",27674,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16666
"Mogielica 20MN Joniec",27675,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16667
"Mogielica 30MN Joniec",27676,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16668
"Mogielica 56MN Joniec",27677,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16669
"Mogielica 60MP Joniec",27678,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16670
"Stone PL19 Joniec",27679,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16671
"Palisada Stone PL34 Joniec",27680,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16672
"Palisada Stone PL50 Joniec",27681,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16673
"Palisada Stone PLL Joniec",27682,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16674
"Palisada Stone PLM Joniec",27683,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16675
"DX20/249 Joniec",27684,JONIEC,28,1.71,0.061071428571429,43.89,31.16,40.6,42.2,39,40.6,37.4,39,,0,,2021-12-23 00:00:00,,1,0,,1,,16676
"DX30/247 Joniec",27685,JONIEC,13,1.17,0.09,74.91,53.19,69.2,72.6,66.5,69.9,63.9,67.3,,0,,2021-12-23 00:00:00,,1,0,,1,,16677
"DOPL20/247 Joniec",27686,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16678
"DOPL25/247 Joniec",27687,JONIEC,26,1.53,0.058846153846154,49.84,35.39,46.1,47.8,44.3,46,42.5,44.2,,0,,2021-12-23 00:00:00,,1,0,,1,,16679
"DOX20/249 Joniec",27688,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16680
"DOX20/200 Joniec",27689,JONIEC,39,1.25,0.032051282051282,33.05,23.47,30.6,31.8,29.4,30.6,28.2,29.4,,0,,2021-12-23 00:00:00,,1,0,,1,,16681
"DOX20/247 Joniec",27690,JONIEC,43,1.85,0.043023255813953,38.1,27.05,35.2,36.3,33.9,35,32.5,33.6,,0,,2021-12-23 00:00:00,,1,0,,1,,16682
"ŁDP20 Joniec",27691,JONIEC,120,1.2,0.01,11.57,8.21,10.7,11.1,10.3,10.7,9.9,10.3,,0,,2021-12-23 00:00:00,,1,0,,1,,16683
"ŁDN20 Joniec",27692,JONIEC,75,1.07,0.014266666666667,11.57,8.21,10.7,11.3,10.3,10.9,9.9,10.5,,0,,2021-12-23 00:00:00,,1,0,,1,,16684
"ŁDP25 Joniec",27693,JONIEC,96,1.19,0.012395833333333,12.73,9.04,11.8,12.3,11.3,11.8,10.9,11.4,,0,,2021-12-23 00:00:00,,1,0,,1,,16685
"ŁDN25 Joniec",27694,JONIEC,60,1.12,0.018666666666667,12.73,9.04,11.8,12.6,11.3,12.1,10.9,11.7,,0,,2021-12-23 00:00:00,,1,0,,1,,16686
"ŁDP30 Joniec",27695,JONIEC,72,1.05,0.014583333333333,17.23,12.23,15.9,16.6,15.3,16,14.7,15.4,,0,,2021-12-23 00:00:00,,1,0,,1,,16687
"ŁDN30 Joniec",27696,JONIEC,45,0.97,0.021555555555556,17.23,12.23,15.9,16.9,15.3,16.3,14.7,15.7,,0,,2021-12-23 00:00:00,,1,0,,1,,16688
"Stopa ST Joniec",27697,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,1,,16689
"Panel COMO 202 Joniec",27698,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21263
"Panel COMO 254 Joniec",27699,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21304
"Panel VERO 202 Joniec",27700,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21292
"Panel VERO 254 Joniec",27701,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21284
"Profil Joniec",27702,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21276
"Listwa boczna COMO/VERONA Joniec",27703,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21356
"Panel OPTIMA Classic Joniec",27704,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21352
"Panel OPTIMA Balance Joniec",27705,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21310
"Panel OPTIMA Prestige Joniec",27706,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21376
"Panel OPTIMA MAX Joniec",27707,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21372
"Furtka COMO Joniec",27708,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21368
"Furtka VERO Joniec",27709,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21364
"Brama COMO dwuskrzydłowa Joniec",27710,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21411
"Brama VERO dwuskrzydłowa Joniec",27711,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21407
"Brama COMO przesuwna Joniec",27712,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21399
"Brama VERO przesuwna Joniec",27713,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21395
"Panel LUCCA Joniec",27714,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21253
"Panel ECONOMY Joniec",27715,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16707
"Skrzynka SDZ Joniec",27716,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16708
"Skrzynka SMZ Joniec",27717,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21151
"Skrzynka SDG Joniec",27718,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16710
"Skrzynka SMG Joniec",27719,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16711
"Skrzynka SDDA Joniec",27720,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16712
"Skrzynka SMDA Joniec",27721,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16713
"Farba do malowanie i renowacji powierzchni betonowych Joniec",27722,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16714
"Impregnat do ogrodzeń PROTECT Joniec",27723,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16715
"Impregnat do ogrodzeń hydrofobowy Joniec",27724,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16716
"Impregnat do ogrodzeń koloryzujący Joniec",27725,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,21065
"Klej uszczelniacz do bloczków Joniec",27726,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16718
"Klej uszczelniacz do bloczków w folii Joniec",27727,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16719
"Preparat do usuwania wykwitów Joniec",27728,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16720
"Preparat LBN przeciwskurczowa domieszka do betonu Joniec",27729,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16721
"Kotwa chemiczna Joniec",27730,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16722
"Folia IZOHAN do izolacji poziomej Joniec",27731,JONIEC,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,1,0,,,,16723
"Akropolis 4 mikrofaza",27732,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16740
"Akropolis 6 mikrofaza",27733,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16741
"Akropolis 8 mikrofaza",27734,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16742
"Akropolis 6",27735,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16743
"Akropolis 8",27736,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16744
"Granit duży",27737,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16745
"Granit duży strukturalny",27738,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16746
"Granit mały 6",27739,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16747
"Granit mały 8",27740,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16748
"N-1 4",27741,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16749
"N-1 6",27742,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16750
"N-1 8",27743,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16751
"Rossano 6",27744,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16752
"Rossano 8",27745,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16753
"Rossano 6 STRUKTURALNE",27746,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16754
"Siena 6",27747,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16755
"W-2",27748,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16756
"W-1 8",27749,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16757
"Rio",27750,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16758
"Gardena 6",27751,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16759
"Bravia",27752,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16760
"Slavia",27753,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16761
"Via Stelle 7",27754,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16762
"Grosseto gładka",27755,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16763
"Grosseto strukturalna",27756,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16764
"Grosseto decore",27757,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16765
"Bergamo",27758,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16766
"Esperia",27759,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16767
"Esperia Trawertyn",27760,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16768
"Toronto",27761,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16769
"Aprilia gładka",27762,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16770
"Aprilia strukturalna",27763,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16771
"Aprilia falista",27764,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16772
"Latina",27765,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16773
"Eko Kwadrat",27766,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16774
"Eko Prostokąt",27767,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16775
"Florencja",27768,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16776
"Arkonada",27769,KOST-BET,0,0,0,0,0,0,0,0,0,0,0,,0,,2021-12-23 00:00:00,,0,0,,,,16777
