"Nazwa";"ID";"Fabryka";"Pakowanie";"Waga Paczki";"Waga Jednostki";"Cena katalogowa";"Cena zakupu";"Cena Detal Fabryka";"Cena Detal Plac";"Cena Wykonawcy Fabryka";"Cena Wykonawcy Plac";"Cena Hurt Fabryka";"Cena Hurt Plac";"Czy Kurier";"Cena Kurier";"Towar Niedostępny";"Przewidywany czas dostępnosci";"Uwagi";"Sprzedaz jednostkowa";"Szerokosc";"Na Promocji";"Na Palecie";"Czy Koszt Sprzedazy";"wpid"
"Vertigo Lungo monocolor 20x60x8 - pergaminowa biel";3793;"LIBET";"9.6";"1.51";"0.15729166666667";"108,36";"61.22448";"79.6";"82.4";"72.3";"75.1";"67.4";"70.2";;0;;"2021-12-23 00:00:00";;"9.6";0;;1;;26629
"Modulo colormix 6 - karbonowy";3794;"LIBET";"10.92";"1.5";"0.13736263736264";"75,89";"42.09183";"54.8";"57.3";"49.7";"52.2";"46.4";"48.9";;0;;"2021-12-23 00:00:00";;"10.92";0;;1;;26630
"Modulo colormix 6 - kasztanowy";3795;"LIBET";"10.92";"1.5";"0.13736263736264";"75,89";"42.09183";"54.8";"57.3";"49.7";"52.2";"46.4";"48.9";;0;;"2021-12-23 00:00:00";;"10.92";0;;1;;26631
"Modulo colormix 6 - pastello";3796;"LIBET";"10.92";"1.5";"0.13736263736264";"75,89";"42.09183";"54.8";"57.3";"49.7";"52.2";"46.4";"48.9";;0;;"2021-12-23 00:00:00";;"10.92";0;;1;;26632
"Galico monocolor 8 - antracytowy";3797;"LIBET";48;"0.72";"0.015";"11.685";"7.12785";"9.3";"9.9";"8.5";"9.1";"7.9";"8.5";;0;;"2021-12-23 00:00:00";;48;0;;1;;26633
"Galico monocolor 8 - gołębi";3798;"LIBET";48;"0.72";"0.015";"12,79";"7.12785";"9.3";"9.9";"8.5";"9.1";"7.9";"8.5";;0;;"2021-12-23 00:00:00";;48;0;;1;;26634
"Hexo ECO monocolor 40x35x8 - antracytowy";3799;"LIBET";"6.68";"0.97";"0.14520958083832";"106,52";"60.17406";"78.3";"82.3";"71.1";"75.1";"66.2";"70.2";;0;;"2021-12-23 00:00:00";;"6.68";0;;1;;26635
"Hexo ECO monocolor 40x35x8 - gołębi";3800;"LIBET";"6.68";"0.97";"0.14520958083832";"106,52";"60.17406";"78.3";"82.3";"71.1";"75.1";"66.2";"70.2";;0;;"2021-12-23 00:00:00";;"6.68";0;;1;;26636
"Fuga - naturalny, 25";3801;"LIBET";1;1;1;"553,5";"316.65999999999";"411.7";"438.1";"373.7";"400.1";"348.4";"374.8";;0;;"2021-12-23 00:00:00";;1;0;;;;26639
"Fuga - srebrno-szary, 25";3802;"LIBET";1;1;1;"553,5";"316.65999999999";"411.7";"438.1";"373.7";"400.1";"348.4";"374.8";;0;;"2021-12-23 00:00:00";;1;0;;;;26640
"Fuga - bazaltowy, 25";3803;"LIBET";1;1;1;"553,5";"316.65999999999";"411.7";"438.1";"373.7";"400.1";"348.4";"374.8";;0;;"2021-12-23 00:00:00";;1;0;;;;26641
"Reno Plus - antracyt";3804;"LIBET";1;1;1;"172,2";"112.64";"146.5";"172.9";133;"159.4";124;"150.4";;0;;"2021-12-23 00:00:00";;1;0;;;;26644
"Reno Plus - pergaminowa biel";3805;"LIBET";1;1;1;"172,2";"112.64";"146.5";"172.9";133;"159.4";124;"150.4";;0;;"2021-12-23 00:00:00";;1;0;;;;26645
"Kaucja paleta Styrobud";3806;"STYROBUD";1;0;0;"55.35";"55.35";72;"146.7";"63.7";"138.4";"60.9";"135.6";;0;;"2021-12-23 00:00:00";;1;0;;;;26649
"Kaucja paleta Swornowski";3807;"SWORNOWSKI";1;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;1;0;;;;26686
"Fuga - naturalny, 12,5";3808;"LIBET";1;1;1;"299,88";"174.66";"227.1";"253.5";"206.1";"232.5";"192.2";"218.6";;0;;"2021-12-23 00:00:00";;1;0;;;;26688
"Fuga - srebrno-szary, 12,5";3809;"LIBET";1;1;1;"299,88";"174.66";"227.1";"253.5";"206.1";"232.5";"192.2";"218.6";;0;;"2021-12-23 00:00:00";;1;0;;;;26689
"Fuga - bazaltowy, 12,5";3810;"LIBET";1;1;1;"299,88";"174.66";"227.1";"253.5";"206.1";"232.5";"192.2";"218.6";;0;;"2021-12-23 00:00:00";;1;0;;;;26690
"Oland II - inez";3811;"POLBRUK";"9.6";"1.32";"0.1375";"97.42";"46.494";59;62;"55.5";"58.5";"51.5";"54.5";;0;;"2021-12-23 00:00:00";;"0.96";0;;1;1;26718
"Oland II - ritmo_d";3812;"POLBRUK";"9.6";"1.32";"0.1375";"97.42";"46.494";59;62;"55.5";"58.5";"51.5";"54.5";;0;;"2021-12-23 00:00:00";;"0.96";0;;1;1;26719
"Lamell - cortado";3813;"POLBRUK";48;"1.2";"0.025";"20.66";"12.3";"15.5";"16.5";15;16;14;15;;0;;"2021-12-23 00:00:00";;1;0;;1;1;26720
"Lamell - ivory";3814;"POLBRUK";48;"1.2";"0.025";"20.66";"12.3";"15.5";"16.5";15;16;14;15;;0;;"2021-12-23 00:00:00";;1;0;;1;1;26721
"Commix - cortado";3815;"POLBRUK";"10.8";"1.42";"0.13148148148148";"81.18";"42.435";"53.5";56;"50.5";53;47;"49.5";;0;;"2021-12-23 00:00:00";;"1.08";0;;1;1;26722
"Nakładka Libet Bord - corten";3816;"LIBET";10;0;0;"28,29";0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;10;0;;;;26737
"Nakładka Libet Bord - nierdzewna";3817;"LIBET";10;1;"0.1";"28,29";"13.54";"17.7";"20.4";16;"18.7";"14.9";"17.6";;0;;"2021-12-23 00:00:00";;10;0;;;;26738
"Nakładka Libet Bord - ocynkowana";3818;"LIBET";10;1;"0.1";"22,14";"17.47";"22.8";"25.5";"20.7";"23.4";"19.3";22;;0;;"2021-12-23 00:00:00";;10;0;;;;26739
"Narożnik nakładki Libet Bord - corten";3819;"LIBET";10;1;"0.1";"31,98";"18.78";"24.5";"27.2";"22.2";"24.9";"20.7";"23.4";;0;;"2021-12-23 00:00:00";;10;0;;;;26749
"Narożnik nakładki Libet Bord - inox";3820;"LIBET";10;0;0;"31,98";0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;10;0;;;;26750
"Narożnik nakładki Libet Bord - ocynkowana";3821;"LIBET";10;1;"0.1";"24,6";"0.96";"1.3";4;"1.2";"3.9";"1.1";"3.8";;0;;"2021-12-23 00:00:00";;10;0;;;;26751
"Florencja - gładka, czekolada";3822;"KOST-BET";"9.2";"1.6";"0.17391304347826";"87.51";"65.63";"80.8";90;"75.5";"84.7";"72.2";"81.4";;0;;"2021-12-23 00:00:00";;"9.2";0;;1;;26774
"Florencja - gładka, marago";3823;"KOST-BET";"9.2";"1.6";"0.17391304347826";"90.64";"67.98";"83.7";"92.9";"78.2";"87.4";"74.8";84;;0;;"2021-12-23 00:00:00";;"9.2";0;;1;;26775
"Florencja - gładka, mocca";3824;"KOST-BET";"9.2";"1.6";"0.17391304347826";"90.64";"67.98";"83.7";"92.9";"78.2";"87.4";"74.8";84;;0;;"2021-12-23 00:00:00";;"9.2";0;;1;;26776
"Florencja - gładka, toffi";3825;"KOST-BET";"9.2";"1.6";"0.17391304347826";"87.51";"65.63";"80.8";90;"75.5";"84.7";"72.2";"81.4";;0;;"2021-12-23 00:00:00";;"9.2";0;;1;;26777
"Florencja - postarzana, mocca";3826;"KOST-BET";"9.2";"1.6";"0.17391304347826";"125.02";"93.77";"115.4";"124.6";"107.9";"117.1";"103.2";"112.4";;0;;"2021-12-23 00:00:00";;"9.2";0;;1;;26780
"Florencja - postarzana, czekolada";3827;"KOST-BET";"9.2";"1.6";"0.17391304347826";"125.02";"93.77";"115.4";"124.6";"107.9";"117.1";"103.2";"112.4";;0;;"2021-12-23 00:00:00";;"9.2";0;;1;;26781
"Akropolis 8 - mocca";3828;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26834
"Akropolis 8 - marago";3829;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26835
"Akropolis 8 - czekolada";3830;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26836
"Akropolis 8 - toffi";3831;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26837
"Akropolis 8 - grafitowy";3832;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26840
"Akropolis 8 - szary";3833;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26841
"Akropolis 8 - żółty płukany";3834;"KOST-BET";"8.7";"1.52";"0.17471264367816";"95.33";"61.96";"76.3";86;"71.3";81;"68.2";"77.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26842
"Akropolis 8 - łosoś_k";3835;"KOST-BET";"8.7";"1.52";"0.17471264367816";"90.64";"58.92";"72.5";"82.2";"67.8";"77.5";"64.9";"74.6";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26843
"Akropolis 8 - brązowy płukany";3836;"KOST-BET";"8.7";"1.52";"0.17471264367816";"90.64";"58.92";"72.5";"82.2";"67.8";"77.5";"64.9";"74.6";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26844
"Akropolis 8 - żółto – kremowy_k";3837;"KOST-BET";"8.7";"1.52";"0.17471264367816";"87.51";"56.88";70;"79.7";"65.5";"75.2";"62.6";"72.3";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26845
"Akropolis 8 - szary płukany_k";3838;"KOST-BET";"8.7";"1.52";"0.17471264367816";"87.51";"56.88";70;"79.7";"65.5";"75.2";"62.6";"72.3";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26846
"Akropolis 8 - grafit płukany_k";3839;"KOST-BET";"8.7";"1.52";"0.17471264367816";"81.27";"52.83";65;"74.7";"60.8";"70.5";"58.2";"67.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26847
"Akropolis 8 - biały płukany_k";3840;"KOST-BET";"8.7";"1.52";"0.17471264367816";"81.27";"52.83";65;"74.7";"60.8";"70.5";"58.2";"67.9";;0;;"2021-12-23 00:00:00";;"8.7";0;;1;;26848
"Ravenna - biały_k";3841;"KOST-BET";"11.5";"1.56";"0.13565217391304";"81.27";"60.95";75;"82.3";"70.1";"77.4";"67.1";"74.4";;0;;"2021-12-23 00:00:00";;"11.5";0;;1;;26857
"Ravenna - latte_k";3842;"KOST-BET";"11.5";"1.56";"0.13565217391304";"78.14";"58.61";"72.1";"79.4";"67.5";"74.8";"64.5";"71.8";;0;;"2021-12-23 00:00:00";;"11.5";0;;1;;26858
"Ravenna - lungo";3843;"KOST-BET";"11.5";"1.56";"0.13565217391304";"78.14";"58.61";"72.1";"79.4";"67.5";"74.8";"64.5";"71.8";;0;;"2021-12-23 00:00:00";;"11.5";0;;1;;26859
"Ravenna - espresso";3844;"KOST-BET";"11.5";"1.56";"0.13565217391304";"75.01";"56.26";"69.2";"76.5";"64.7";72;"61.9";"69.2";;0;;"2021-12-23 00:00:00";;"11.5";0;;1;;26860
"Ravenna - romano";3845;"KOST-BET";"11.5";"1.56";"0.13565217391304";"75.01";"56.26";"69.2";"76.5";"64.7";72;"61.9";"69.2";;0;;"2021-12-23 00:00:00";;"11.5";0;;1;;26861
"Ravenna - frappe";3846;"KOST-BET";"11.5";"1.56";"0.13565217391304";"75.01";"56.26";"69.2";"76.5";"64.7";72;"61.9";"69.2";;0;;"2021-12-23 00:00:00";;"11.5";0;;1;;26862
"Akropolis 6 - biały płukany_k";3847;"KOST-BET";13;"1.72";"0.13230769230769";"81.27";"52.83";65;"71.5";"60.8";"67.3";"58.2";"64.7";;0;;"2021-12-23 00:00:00";;13;0;;1;;26865
"Akropolis 6 - żółty płukany";3848;"KOST-BET";13;"1.72";"0.13230769230769";"81.27";"52.83";65;"71.5";"60.8";"67.3";"58.2";"64.7";;0;;"2021-12-23 00:00:00";;13;0;;1;;26866
"Akropolis 6 - łosoś_k";3849;"KOST-BET";13;"1.72";"0.13230769230769";"81.27";"52.83";65;"71.5";"60.8";"67.3";"58.2";"64.7";;0;;"2021-12-23 00:00:00";;13;0;;1;;26867
"Akropolis 6 - brązowy płukany";3850;"KOST-BET";13;"1.72";"0.13230769230769";"85.24";"55.41";"68.2";"74.7";"63.8";"70.3";61;"67.5";;0;;"2021-12-23 00:00:00";;13;0;;1;;26868
"Akropolis 6 - żółto – kremowy_k";3851;"KOST-BET";13;"1.72";"0.13230769230769";"81.27";"52.83";65;"71.5";"60.8";"67.3";"58.2";"64.7";;0;;"2021-12-23 00:00:00";;13;0;;1;;26869
"Akropolis 6 - szary płukany_k";3852;"KOST-BET";13;"1.72";"0.13230769230769";"84.39";"54.85";"67.5";74;"63.1";"69.6";"60.4";"66.9";;0;;"2021-12-23 00:00:00";;13;0;;1;;26870
"Akropolis 6 - grafit płukany_k";3853;"KOST-BET";13;"1.72";"0.13230769230769";"85.24";"55.41";"68.2";"74.7";"63.8";"70.3";61;"67.5";;0;;"2021-12-23 00:00:00";;13;0;;1;;26871
"Akropolis 6 - mocca";3854;"KOST-BET";13;"1.72";"0.13230769230769";"78.14";"50.79";"62.5";69;"58.5";65;"55.9";"62.4";;0;;"2021-12-23 00:00:00";;13;0;;1;;26872
"Akropolis 6 - marago";3855;"KOST-BET";13;"1.72";"0.13230769230769";"78.14";"50.79";"62.5";69;"58.5";65;"55.9";"62.4";;0;;"2021-12-23 00:00:00";;13;0;;1;;26873
"Akropolis 6 - czekolada";3856;"KOST-BET";13;"1.72";"0.13230769230769";"75.01";"48.76";60;"66.5";"56.1";"62.6";"53.7";"60.2";;0;;"2021-12-23 00:00:00";;13;0;;1;;26874
"Akropolis 6 - toffi";3857;"KOST-BET";13;"1.72";"0.13230769230769";"75.01";"48.76";60;"66.5";"56.1";"62.6";"53.7";"60.2";;0;;"2021-12-23 00:00:00";;13;0;;1;;26875
"Akropolis 6 - A3ota Jesień";3858;"KOST-BET";13;"1.72";"0.13230769230769";"75.01";"48.76";60;"66.5";"56.1";"62.6";"53.7";"60.2";;0;;"2021-12-23 00:00:00";;13;0;;1;;0
"Akropolis 6 - A1ota Jesień";3859;"KOST-BET";13;"1.72";"0.13230769230769";"75.01";"48.76";60;"66.5";"56.1";"62.6";"53.7";"60.2";;0;;"2021-12-23 00:00:00";;13;0;;1;;0
"Akropolis 6 - grafitowy";3860;"KOST-BET";13;"1.72";"0.13230769230769";"65.63";"42.66";"52.5";59;"49.1";"55.6";47;"53.5";;0;;"2021-12-23 00:00:00";;13;0;;1;;26878
"Akropolis 6 - szary";3861;"KOST-BET";13;"1.72";"0.13230769230769";"60.95";"39.62";"48.8";"55.3";"45.6";"52.1";"43.6";"50.1";;0;;"2021-12-23 00:00:00";;13;0;;1;;26879
"Akropolis 6 - biały_k";3862;"KOST-BET";13;"1.72";"0.13230769230769";"85.24";"55.41";"68.2";"74.7";"63.8";"70.3";61;"67.5";;0;;"2021-12-23 00:00:00";;13;0;;1;;26880
"Kaucja paleta ŁUCZNIK";3863;"GATIGO";0;0;0;0;"42.37";"55.42";0;"54.76";0;"53.46";0;;0;;"2021-12-23 00:00:00";;0;0;;;;26882
"Granit duży - biały płukany_k";3864;"KOST-BET";"11.3";"1.46";"0.12920353982301";"84.39";"54.85";"67.5";75;"63.1";"70.6";"60.4";"67.9";;0;;"2021-12-23 00:00:00";;"11.3";0;;1;;26883
"Antracyt Slate 1t. - 2-4";3865;"GARDENSTONES";1;"1.2";"1.2";"1218.43";"865.08";"1124.7";"1208.2";"1012.2";"1095.7";"951.6";"1035.1";;0;;"2021-12-23 00:00:00";;1;0;;1;;26888
"Antracyt Slate 1t. - 4-8";3866;"GARDENSTONES";1;"1.2";"1.2";"1080.43";"767.11";"997.3";"1080.8";"897.6";"981.1";"843.9";"927.4";;0;;"2021-12-23 00:00:00";;1;0;;1;;26889
"Napoli 4cm - szary";3867;"POLBRUK";16;"1.54";"0.09625";"51.54";"27.06";"34.5";"36.5";"32.5";"34.5";30;32;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27023
"Napoli 4cm - grafitowy";3868;"POLBRUK";16;"1.54";"0.09625";"53.63";"29.52";"37.5";"39.5";"35.5";"37.5";"32.5";"34.5";;0;;"2021-12-23 00:00:00";;1;0;;1;1;27024
"Napoli 4cm - cortado";3869;"POLBRUK";16;"1.54";"0.09625";"60.52";"35.67";45;47;"42.5";"44.5";"39.5";"41.5";;0;;"2021-12-23 00:00:00";;1;0;;1;1;27025
"Napoli 4cm - barwy jesieni";3870;"POLBRUK";16;"1.54";"0.09625";"60.52";"35.67";45;47;"42.5";"44.5";"39.5";"41.5";;0;;"2021-12-23 00:00:00";;1;0;;1;1;27026
"Napoli 4cm - latte";3871;"POLBRUK";16;"1.54";"0.09625";"60.52";"35.67";45;47;"42.5";"44.5";"39.5";"41.5";;0;;"2021-12-23 00:00:00";;1;0;;1;1;27027
"Napoli 4cm - nerino";3872;"POLBRUK";16;"1.54";"0.09625";"60.52";"35.67";45;47;"42.5";"44.5";"39.5";"41.5";;0;;"2021-12-23 00:00:00";;1;0;;1;1;27028
"Commix - szary";3873;"POLBRUK";"10.8";"1.42";"0.13148148148148";"63.47";"30.75";39;"41.5";37;"39.5";34;"36.5";;0;;"2021-12-23 00:00:00";;"1.08";0;;1;1;27029
"Triada";3874;"POLBRUK";0;0;0;0;"38.253";59;0;"55.5";0;"40.5";0;;0;;"2021-12-23 00:00:00";;0;0;;1;1;27030
"Triada - grafitowy";3875;"POLBRUK";"9.6";"1.79";"0.18645833333333";"78.23";"38.376";"48.5";"51.5";46;49;"42.5";"45.5";;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27033
"Triada - nerino";3876;"POLBRUK";"9.6";"1.79";"0.18645833333333";"95.94";"50.43";64;67;"60.5";"63.5";"55.5";"58.5";;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27034
"Triada - onyx";3877;"POLBRUK";"9.6";"1.79";"0.18645833333333";"95.94";"50.43";64;67;"60.5";"63.5";"55.5";"58.5";;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27035
"Triada - stalowy";3878;"POLBRUK";"9.6";"1.79";"0.18645833333333";"95.94";"50.43";64;67;"60.5";"63.5";"55.5";"58.5";;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27036
"Triada - szary";3879;"POLBRUK";"9.6";"1.79";"0.18645833333333";"73.8";"35.916";"45.5";"48.5";43;46;40;43;;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27037
"Lamell - bazaltowy";3880;"POLBRUK";48;"1.2";"0.025";"20.66";"12.3";"15.5";"16.5";15;16;14;15;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27038
"Metrik - korten";3881;"POLBRUK";"8.9";"1.22";"0.13707865168539";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;"0.89";0;;1;1;27039
"Multicomplex - cortado";3882;"POLBRUK";12;"1.58";"0.13166666666667";"81.18";"42.435";"53.5";56;"50.5";53;47;"49.5";;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27040
"Multicomplex - ivory";3883;"POLBRUK";12;"1.58";"0.13166666666667";"81.18";"42.435";"53.5";56;"50.5";53;47;"49.5";;0;;"2021-12-23 00:00:00";;"1.2";0;;1;1;27041
"Ideo - cortado";3884;"POLBRUK";"11.88";"1.56";"0.13131313131313";"81.18";"42.435";"53.5";56;"50.5";53;47;"49.5";;0;;"2021-12-23 00:00:00";;"1.188";0;;1;1;27043
"Carmino - gładka, nerino";3885;"POLBRUK";"9.86";"1.3";"0.13184584178499";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;"0.986";0;;1;1;27045
"Carmino - postarzana, nerino";3886;"POLBRUK";"9.86";"1.3";"0.13184584178499";"103.32";"55.35";70;73;66;69;61;64;;0;;"2021-12-23 00:00:00";;"0.986";0;;1;1;27046
"Nostalite 6cm - barwy jesieni";3887;"POLBRUK";"11.14";"1.5";"0.13464991023339";"81.18";"42.435";"53.5";56;"50.5";53;47;"49.5";;0;;"2021-12-23 00:00:00";;"1.114";0;;1;1;27049
"Granito - brązowy";3888;"POLBRUK";"11.21";"1.48";"0.13202497769848";"67.9";"33.21";42;"44.5";40;"42.5";37;"39.5";;0;;"2021-12-23 00:00:00";;"1.121";0;;1;1;27051
"Trento - latte";3889;"POLBRUK";"10.8";"1.42";"0.13148148148148";"81.18";"42.435";"53.5";56;"50.5";53;47;"49.5";;0;;"2021-12-23 00:00:00";;"1.08";0;;1;1;27053
"Napoli 6cm - cortado";3890;"POLBRUK";10;"1.32";"0.132";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27054
"Napoli 6cm - barwy jesieni";3891;"POLBRUK";10;"1.32";"0.132";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27055
"Napoli 6cm - brązowy";3892;"POLBRUK";10;"1.32";"0.132";"63.47";"33.21";42;45;40;43;37;40;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27056
"Napoli 6cm - latte";3893;"POLBRUK";10;"1.32";"0.132";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27057
"Napoli 6cm - onyx";3894;"POLBRUK";10;"1.32";"0.132";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27058
"Napoli 6cm - galia";3895;"POLBRUK";10;"1.32";"0.132";"81.18";"42.435";"53.5";"56.5";"50.5";"53.5";47;50;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27059
"Magna 100x75x8cm - bazaltowy";3896;"POLBRUK";8;"1.11";"0.13875";0;"52.7424";58;"60.5";"54.5";57;"55.5";58;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27060
"Magna 50x75x10cm - stalowy";3897;"POLBRUK";12;"1.04";"0.086666666666667";0;"33.8496";"42.5";"44.5";"40.5";"42.5";36;38;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27061
"Magna 50x75x10cm - bazaltowy";3898;"POLBRUK";12;"1.42";"0.11833333333333";0;"33.8496";"42.5";"44.5";"40.5";"42.5";36;38;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27062
"Magna 50x75x8cm - bazaltowy";3899;"POLBRUK";16;"1.11";"0.069375";0;"22.4352";"28.5";30;27;"28.5";24;"25.5";;0;;"2021-12-23 00:00:00";;1;0;;1;1;27063
"Impregnat Efekt 5l";3900;"POLBRUK";1;1000;1000;0;"177.12";206;206;"197.5";"197.5";186;186;;0;;"2021-12-23 00:00:00";;1;0;;;;27065
"Piasek Polimerowy";3901;"POLBRUK";1;1000;1000;0;"108.24";126;126;"120.5";"120.5";114;114;;0;;"2021-12-23 00:00:00";;1;0;;;;27068
"Piasek Polimerowy - piasek grafitowy";3902;"POLBRUK";1;1000;1000;0;"108.24";126;126;"120.5";"120.5";114;114;;0;;"2021-12-23 00:00:00";;1;0;;;;27073
"Piasek Polimerowy - beżowy_piasek";3903;"POLBRUK";1;1000;1000;0;"108.24";126;126;"120.5";"120.5";114;114;;0;;"2021-12-23 00:00:00";;1;0;;;;27074
"Bloczek Murro";3904;"POLBRUK";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;0;0;;1;1;27075
"Bloczek Murro - grafitowy";3905;"POLBRUK";40;1;"0.025";"34.44";"19.065";"24.5";"25.5";23;24;21;22;;0;;"2021-12-23 00:00:00";;40;0;;1;1;27076
"Bloczek Murro - latte";3906;"POLBRUK";40;1;"0.025";"34.44";"19.065";"24.5";"25.5";23;24;21;22;;0;;"2021-12-23 00:00:00";;40;0;;1;1;27077
"Bloczek Murro - nerino";3907;"POLBRUK";40;1;"0.025";"34.44";"19.065";"24.5";"25.5";23;24;21;22;;0;;"2021-12-23 00:00:00";;40;0;;1;1;27078
"Bloczek Murro - onyx";3908;"POLBRUK";40;1;"0.025";"34.44";"19.065";"24.5";"25.5";23;24;21;22;;0;;"2021-12-23 00:00:00";;40;0;;1;1;27079
"Bloczek Murro - stalowy";3909;"POLBRUK";40;1;"0.025";"34.44";"19.065";"24.5";"25.5";23;24;21;22;;0;;"2021-12-23 00:00:00";;40;0;;1;1;27080
"Daszek Murro";3910;"POLBRUK";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;0;0;;1;1;27088
"Daszek Murro - grafitowy";3911;"POLBRUK";40;"0.44";"0.011";"35.06";"19.68";25;26;"23.5";"24.5";22;23;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27089
"Daszek Murro - latte";3912;"POLBRUK";40;"0.44";"0.011";"35.06";"19.68";25;26;"23.5";"24.5";22;23;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27090
"Daszek Murro - nerino";3913;"POLBRUK";40;"0.44";"0.011";"35.06";"19.68";25;26;"23.5";"24.5";22;23;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27091
"Daszek Murro - onyx";3914;"POLBRUK";40;"0.44";"0.011";"35.06";"19.68";25;26;"23.5";"24.5";22;23;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27092
"Daszek Murro - stalowy";3915;"POLBRUK";40;"0.44";"0.011";"35.06";"19.68";25;26;"23.5";"24.5";22;23;;0;;"2021-12-23 00:00:00";;1;0;;1;1;27093
"Obrzeże Treo 50x28x8";3916;"POLBRUK";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;0;0;;1;;27094
"Obrzeże Treo 50x28x8 - brązowy";3917;"POLBRUK";44;"1.23";"0.027954545454545";"21.16";"13.53";"17.5";"18.5";"16.5";"17.5";15;16;;0;;"2021-12-23 00:00:00";;1;0;;1;;27099
"Obrzeże Treo 50x28x8 - grafitowy";3918;"POLBRUK";44;"1.23";"0.027954545454545";"21.16";"13.53";"17.5";"18.5";"16.5";"17.5";15;16;;0;;"2021-12-23 00:00:00";;1;0;;1;;27100
"Obrzeże Treo 50x28x8 - stalowy";3919;"POLBRUK";44;"1.23";"0.027954545454545";"21.16";"13.53";"17.5";"18.5";"16.5";"17.5";15;16;;0;;"2021-12-23 00:00:00";;1;0;;1;;27101
"Obrzeże Flesz 6x20x30 - beżowy";3920;"POLBRUK";44;"1.23";"0.027954545454545";"17.59";"6.027";8;9;"7.5";"8.5";7;8;;0;;"2021-12-23 00:00:00";;1;0;;1;;27102
"Palisada Hestra 80cm";3921;"POLBRUK";0;0;0;0;0;0;0;0;0;0;0;;0;;"2021-12-23 00:00:00";;0;0;;1;;27103
"Palisada Hestra 80cm - grafitowy utwardzany";3922;"POLBRUK";36;"1.31";"0.036388888888889";"33.21";"22.755";29;30;"27.5";"28.5";"25.5";"26.5";;0;;"2021-12-23 00:00:00";;1;0;;1;;27104
